Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,label,Gender_Male,Internet Service_Fiber optic,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,1,1,0,0,0,0,1,0,1,85.7,85.7,1,0,1,0,0,0,1,0
0,0,0,26,0,0,0,0,0,1,1,1,88.8,2274.35,1,0,1,0,0,0,0,0
1,0,0,50,1,1,1,0,0,0,0,1,83.4,4113.7,0,0,1,0,0,0,1,0
0,0,0,29,0,0,0,1,0,0,0,0,48.95,1323.7,0,1,0,0,0,0,0,0
0,0,0,70,1,1,1,1,1,1,1,0,115.55,8127.6,1,0,1,1,0,1,0,0
0,0,0,32,1,0,0,1,0,1,1,1,101.35,3334.9,0,0,1,0,0,0,1,0
0,0,0,16,0,1,0,0,0,0,0,1,50.15,762.25,1,0,0,0,0,0,1,0
0,0,0,3,1,0,0,0,0,0,0,0,75.25,242.0,1,0,1,0,0,0,1,0
0,1,0,51,0,1,1,1,0,1,0,1,93.5,4619.55,0,0,1,1,0,0,1,0
0,0,0,43,1,1,1,1,1,1,1,0,115.05,4895.1,0,0,1,0,1,1,0,0
0,0,0,68,1,1,1,1,0,0,1,1,102.1,7149.35,0,1,1,0,1,0,0,0
0,1,0,72,1,1,0,1,1,1,1,1,84.4,6096.45,0,0,0,0,1,1,0,0
1,1,0,60,0,0,1,1,0,1,1,1,97.95,5867.0,0,1,1,1,0,0,1,0
0,1,1,51,1,0,1,0,1,0,0,0,84.2,4299.75,0,1,1,1,0,0,0,0
0,1,0,66,1,1,1,0,1,1,1,0,85.25,5538.35,0,1,0,0,1,0,1,0
0,1,0,30,1,0,0,0,0,0,1,1,85.0,2624.25,1,0,1,0,0,0,1,0
0,0,0,51,1,0,0,1,0,0,0,0,80.0,4242.35,1,1,1,0,0,1,0,0
1,1,0,24,0,0,0,1,0,1,1,1,93.15,2231.05,1,1,1,0,0,0,1,0
0,0,0,7,0,0,1,0,0,1,1,1,94.05,633.45,0,0,1,1,0,0,0,1
0,0,0,7,0,0,0,1,1,1,1,1,100.4,715.0,0,0,1,0,0,0,1,0
0,1,0,42,1,0,0,0,0,0,0,1,50.25,2203.65,1,0,0,0,0,0,1,0
1,1,1,61,1,0,1,0,0,1,1,0,99.0,5969.3,0,1,1,1,0,0,1,0
0,1,1,62,1,0,0,0,0,1,1,1,70.45,4300.45,0,0,0,0,0,1,0,0
0,0,0,6,0,0,0,0,0,0,0,0,70.55,433.95,0,0,1,0,0,1,0,0
0,1,0,71,1,1,1,1,1,1,1,0,90.4,6668.05,0,1,0,0,1,0,1,0
1,1,0,72,1,0,1,1,0,1,1,1,105.75,7629.85,0,0,1,1,0,1,0,0
0,0,0,5,0,0,0,0,1,1,1,1,96.1,453.4,1,1,1,0,0,0,1,0
0,1,1,71,0,1,1,1,1,1,1,0,85.45,6029.9,0,1,0,0,1,0,0,0
0,1,1,30,1,0,1,0,1,0,0,1,83.55,2570.2,0,1,1,0,0,0,0,0
0,1,0,65,1,1,1,1,0,0,1,0,72.45,4653.85,1,1,0,1,0,1,0,0
1,1,0,19,1,0,0,0,0,1,1,1,94.95,1760.25,0,0,1,0,0,0,1,0
0,0,0,22,1,1,0,0,0,1,1,1,100.75,2095.0,1,1,1,0,0,0,1,0
0,1,1,67,1,0,0,1,1,0,1,1,69.9,4615.9,0,0,0,0,1,0,0,0
0,1,0,3,1,0,0,0,0,0,1,1,84.75,264.85,1,0,1,0,0,0,0,0
0,0,0,42,1,1,0,1,0,1,1,1,105.2,4400.75,1,0,1,0,0,0,1,0
0,0,0,52,0,0,1,0,0,0,1,1,85.35,4338.6,1,1,1,0,0,0,1,0
0,1,0,59,1,1,1,1,1,1,0,1,106.75,6252.9,1,1,1,0,0,0,1,0
0,0,0,4,1,0,1,0,0,1,1,1,101.7,364.55,1,1,1,0,0,0,1,0
0,0,0,7,0,0,0,1,0,1,1,1,95.35,660.9,1,0,1,0,0,0,1,0
0,1,1,61,0,1,1,1,1,0,0,1,68.05,4158.25,0,1,0,0,1,0,0,0
1,0,0,1,0,1,0,1,0,0,0,1,55.8,55.8,1,0,0,0,0,0,1,0
0,0,0,12,1,0,1,1,1,1,1,1,112.95,1384.75,1,1,1,0,0,0,0,1
0,0,0,8,1,1,0,0,1,1,1,1,103.35,847.3,1,0,1,0,0,0,0,0
1,1,0,44,1,0,0,1,1,1,1,0,104.15,4495.65,0,0,1,0,0,0,1,0
0,0,0,21,1,1,0,1,0,1,1,0,103.85,2215.0,0,1,1,0,0,0,0,1
0,1,0,63,1,0,1,1,0,1,1,1,102.4,6444.05,0,1,1,0,0,0,1,0
0,1,0,44,0,0,0,0,0,1,1,1,90.65,3974.15,0,1,1,1,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,1,69.85,199.85,0,0,1,0,0,0,1,0
0,0,0,27,1,0,0,0,1,0,0,1,79.5,2180.55,1,1,1,0,0,0,1,0
0,1,0,71,1,1,1,1,1,1,1,1,91.25,6589.6,0,1,0,0,1,0,0,1
0,1,0,72,1,1,1,1,1,1,1,1,90.95,6468.6,0,0,0,0,1,0,0,0
1,0,1,15,1,0,0,0,0,0,0,1,74.45,1145.7,1,0,1,0,0,0,0,1
1,0,0,50,1,0,0,1,1,1,1,1,104.95,5222.35,0,0,1,0,0,0,1,0
0,1,0,56,1,0,1,0,0,1,1,1,98.25,5508.35,1,0,1,1,0,0,1,0
1,1,0,18,0,1,0,0,0,0,1,1,59.1,1011.05,0,1,0,0,0,1,0,0
1,0,0,64,1,0,1,1,1,0,1,0,74.65,4869.35,0,0,0,0,0,1,0,0
0,0,0,9,0,0,1,0,1,1,0,0,66.25,620.55,1,0,0,0,0,0,0,1
0,0,0,13,1,1,0,0,0,1,1,1,100.35,1358.85,1,0,1,0,0,0,1,0
0,0,0,2,0,0,1,0,0,0,0,1,50.3,92.75,0,1,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0,0,1,73.0,73.0,1,0,1,0,0,0,1,0
0,1,0,2,0,0,0,0,0,0,0,1,70.35,120.25,0,0,1,0,0,0,1,0
0,1,0,23,0,0,1,1,1,0,0,0,86.8,1940.8,0,1,1,1,0,0,0,1
0,1,0,67,1,0,1,1,1,1,1,1,109.7,7344.45,0,0,1,1,0,1,0,0
0,1,0,49,1,1,1,1,0,0,1,0,71.8,3472.05,0,0,0,1,0,0,1,0
0,1,0,17,1,0,1,0,0,0,0,1,80.5,1336.9,0,1,1,0,0,0,0,0
0,1,1,61,1,1,1,0,0,0,0,0,59.8,3641.5,0,0,0,0,0,0,1,0
0,0,1,11,1,0,0,1,0,1,1,1,97.85,1105.4,1,0,1,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,1,1,85.05,85.05,1,0,1,0,0,0,1,0
0,1,0,53,1,0,1,0,0,1,1,1,98.4,5149.5,1,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,44.4,44.4,1,0,0,0,0,0,0,1
0,0,0,71,1,1,1,1,0,1,1,1,106.75,7283.25,0,0,1,0,1,1,0,0
0,0,0,2,1,0,0,0,0,1,0,1,85.65,181.5,1,1,1,0,0,0,1,0
0,1,1,4,1,0,0,0,0,0,0,0,50.85,239.55,1,0,0,0,0,0,0,1
0,0,0,2,0,0,1,0,0,0,0,1,74.75,144.8,0,1,1,0,0,0,1,0
1,0,0,16,1,0,0,0,0,1,1,1,96.15,1529.2,1,0,1,0,0,0,1,0
0,0,0,43,1,0,1,1,0,1,1,1,104.6,4759.85,1,0,1,0,1,0,1,0
0,0,0,13,0,0,0,0,0,0,1,1,80.5,1011.8,0,0,1,0,0,0,1,0
0,0,0,33,0,0,0,0,0,0,0,1,70.4,2406.1,0,0,1,0,0,0,0,0
1,1,0,72,1,0,1,0,0,1,1,1,97.25,7133.1,0,1,1,1,0,1,0,0
1,0,0,2,1,0,0,0,0,1,1,1,93.85,170.85,1,0,1,0,0,0,1,0
0,0,0,52,1,1,1,0,1,1,1,1,111.25,5916.45,1,0,1,1,0,1,0,0
1,0,0,4,0,0,0,0,0,0,0,0,69.35,261.65,0,1,1,0,0,0,1,0
0,1,1,52,1,0,1,0,1,0,1,1,93.25,4631.7,0,1,1,0,0,0,0,0
1,0,0,13,1,1,0,0,0,1,1,1,100.8,1308.1,1,0,1,0,0,0,1,0
1,0,0,9,1,0,0,0,0,0,1,1,83.85,790.15,1,1,1,0,0,0,1,0
0,0,0,31,0,0,0,1,1,0,0,1,55.25,1715.65,1,1,0,0,0,0,1,0
1,0,0,20,0,0,0,0,0,1,0,0,80.7,1614.2,0,0,1,0,0,0,0,0
0,1,1,17,0,1,0,0,1,0,0,1,55.35,920.5,0,0,0,0,0,1,0,0
0,0,0,3,0,0,0,1,1,1,1,1,98.7,293.65,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,45.3,45.3,1,0,0,0,0,0,1,0
0,1,1,64,0,1,1,0,0,0,0,0,81.05,5135.35,0,1,1,0,0,0,1,0
0,1,0,67,0,1,0,1,1,0,0,1,60.4,3953.7,0,1,0,0,1,0,0,0
0,1,1,50,1,1,0,0,1,1,0,1,70.5,3486.65,0,1,0,0,1,1,0,0
0,1,1,34,1,0,0,1,0,0,1,1,90.05,3097.0,0,1,1,0,0,1,0,0
0,0,0,46,0,0,0,0,0,0,1,0,55.65,2688.85,0,0,0,1,0,1,0,0
0,1,0,72,1,1,1,1,1,1,1,0,89.8,6510.45,0,0,0,0,1,1,0,0
0,0,0,7,1,0,0,0,0,0,0,1,73.85,511.25,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,0,0,79.55,79.55,1,0,1,0,0,0,1,0
0,0,0,35,1,0,0,0,0,1,0,0,83.15,2848.45,0,1,1,0,0,0,1,0
0,1,1,8,0,0,0,1,0,0,0,1,51.05,415.05,1,1,0,0,0,0,1,0
0,0,0,26,0,1,0,0,1,1,1,0,75.0,1908.35,0,1,0,1,0,0,0,0
1,1,0,67,1,0,0,0,0,1,1,1,94.65,6079.0,0,1,1,0,0,1,0,0
0,0,0,5,0,1,0,0,1,0,0,0,54.2,308.25,1,0,0,0,0,0,1,0
0,0,0,11,0,1,0,0,0,0,0,1,73.5,791.75,1,1,1,0,0,0,1,0
0,0,0,11,1,0,0,1,0,1,1,1,100.75,1129.75,1,0,1,0,0,0,1,0
0,0,0,25,0,0,0,0,0,0,0,0,70.95,1767.35,1,1,1,0,0,0,0,1
1,1,0,16,0,0,0,0,0,0,0,1,71.8,1167.8,1,1,1,0,0,0,0,0
0,1,0,21,1,1,0,1,0,1,1,1,103.9,2254.2,1,0,1,0,0,0,1,0
0,0,0,30,1,0,1,1,1,1,1,0,110.45,3327.05,0,0,1,1,0,1,0,0
0,0,0,2,1,0,1,0,0,0,0,1,82.0,184.65,1,1,1,0,0,0,1,0
0,1,1,4,1,0,1,0,1,0,0,1,58.5,224.85,0,0,0,0,0,0,0,1
1,0,0,32,1,0,0,0,0,1,1,1,96.15,3019.25,1,1,1,0,0,1,0,0
1,1,0,24,1,1,0,0,0,0,0,1,78.85,1772.25,1,1,1,0,0,0,1,0
0,1,0,6,1,0,1,0,0,0,1,1,90.75,512.25,0,0,1,0,0,0,1,0
0,0,0,15,0,0,0,0,0,0,0,0,69.0,994.8,1,0,1,0,0,0,0,0
1,1,0,37,1,0,0,0,0,1,1,1,92.5,3473.4,1,1,1,0,0,0,1,0
1,1,0,2,0,0,1,0,0,0,0,0,50.15,115.1,1,0,0,0,0,1,0,0
0,0,0,25,0,0,1,1,0,1,1,1,99.5,2369.05,1,0,1,0,0,0,1,0
1,1,0,1,0,0,0,0,0,0,0,1,70.3,70.3,1,1,1,0,0,0,1,0
0,0,0,51,1,0,0,0,0,0,1,0,83.4,4149.45,0,1,1,0,0,0,0,0
1,1,0,42,1,0,0,0,0,1,1,1,95.05,3944.5,0,0,1,0,0,0,1,0
0,0,0,30,1,1,1,0,0,0,1,1,94.3,2679.7,0,1,1,0,0,1,0,0
0,0,0,26,0,0,1,0,0,0,0,0,75.5,2018.1,0,1,1,1,0,0,0,0
0,1,0,71,0,1,0,1,1,1,1,0,81.85,5924.4,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,45.15,98.5,1,1,0,0,0,0,1,0
1,0,0,16,0,0,0,0,0,0,0,0,69.65,1043.3,0,1,1,0,0,0,1,0
0,0,0,7,1,0,0,0,0,0,0,1,74.9,541.15,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,73.5,73.5,1,0,1,0,0,0,0,0
0,0,1,66,1,1,0,1,1,0,0,1,90.95,5930.05,0,0,1,0,1,1,0,0
1,0,0,1,1,0,0,0,0,0,0,1,74.45,74.45,1,0,1,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,1,74.9,74.9,1,1,1,0,0,0,1,0
0,1,0,41,1,0,0,1,0,1,1,1,73.0,3001.2,1,1,0,1,0,0,1,0
0,1,0,43,1,0,0,0,1,1,0,1,64.85,2908.2,0,0,0,1,0,0,0,0
0,0,0,69,1,1,1,1,1,0,1,1,78.6,5356.45,1,1,0,1,0,1,0,0
0,0,0,20,0,1,1,1,1,1,1,1,108.2,2203.7,0,1,1,0,0,0,0,0
0,0,0,11,0,1,0,0,1,0,0,1,54.6,617.85,0,0,0,1,0,0,0,1
0,1,0,19,1,0,0,1,1,1,1,0,103.3,2012.7,1,1,1,0,0,0,1,0
1,0,0,12,0,0,1,1,1,0,0,1,83.8,1029.75,1,1,1,0,0,0,0,1
0,1,0,2,0,0,1,0,0,0,0,1,73.55,145.4,1,0,1,0,0,0,0,0
0,1,0,72,1,1,1,0,0,1,1,1,104.15,7303.05,0,0,1,1,0,0,1,0
0,0,1,35,0,0,0,0,1,1,1,1,72.1,2495.15,0,1,0,1,0,0,0,1
0,0,0,6,0,0,0,0,0,0,0,1,69.25,418.4,1,0,1,0,0,0,0,1
0,0,0,52,0,0,1,1,1,1,1,1,105.0,5426.85,1,1,1,1,0,0,0,0
1,1,0,60,1,0,1,0,0,0,1,0,89.45,5294.6,0,0,1,0,0,0,1,0
1,1,0,15,1,0,0,1,1,0,0,1,83.05,1258.3,1,0,1,0,0,0,1,0
1,1,0,49,0,0,1,0,0,0,0,0,49.8,2398.4,0,1,0,0,1,0,0,1
1,0,0,15,0,0,0,0,0,0,1,1,79.4,1156.1,1,1,1,0,0,0,1,0
0,0,0,3,0,0,0,0,0,1,1,1,92.0,266.8,0,1,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,74.5,74.5,1,0,1,0,0,0,1,0
0,0,0,5,0,0,0,0,0,1,0,1,81.0,389.6,1,0,1,0,0,1,0,0
0,1,0,32,0,0,1,0,0,0,1,0,84.15,2585.95,1,0,1,0,0,0,0,0
0,0,1,28,0,0,1,0,1,0,0,1,54.4,1516.6,0,1,0,1,0,1,0,0
0,1,0,33,1,1,0,1,0,1,1,1,103.7,3467.0,1,0,1,1,0,0,0,1
0,1,0,22,0,1,1,0,1,1,1,1,104.6,2180.55,0,1,1,0,0,0,1,0
0,0,0,69,1,1,1,1,0,1,1,1,110.05,7430.75,0,1,1,0,1,1,0,0
0,0,0,1,1,0,0,0,0,1,0,1,59.85,59.85,1,1,0,0,0,0,1,0
0,1,1,72,1,1,1,1,1,1,1,1,116.4,8543.25,0,0,1,0,1,1,0,0
0,0,0,46,1,0,1,1,0,0,1,1,94.15,4408.45,0,0,1,1,0,0,1,0
0,0,0,2,0,0,0,0,0,0,1,1,80.2,181.1,1,1,1,0,0,0,1,0
0,1,0,47,1,0,0,1,1,1,1,1,107.35,5118.95,1,1,1,0,0,0,0,0
1,1,1,60,1,1,0,0,0,0,0,1,80.95,4859.1,0,1,1,0,0,0,1,0
1,1,0,66,1,1,1,1,1,1,0,0,79.4,5154.6,1,1,0,0,1,1,0,0
1,0,0,15,0,1,0,1,1,0,1,1,96.3,1426.75,1,0,1,0,0,0,0,1
0,0,0,30,1,0,0,0,1,0,1,1,89.9,2723.15,0,1,1,0,0,1,0,0
1,0,0,23,0,1,0,0,0,0,0,1,75.4,1643.55,0,0,1,0,0,0,0,0
0,1,1,67,1,1,1,0,1,0,0,0,89.55,6038.55,0,1,1,1,0,0,1,0
0,1,0,17,0,1,1,0,0,0,1,0,64.8,1175.6,0,1,0,1,0,0,0,1
0,1,1,64,1,0,1,1,1,1,1,1,111.45,7266.95,0,0,1,1,0,0,1,0
0,1,1,50,0,1,0,0,1,1,1,0,75.5,4025.6,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,45.6,45.6,0,1,0,0,0,0,0,1
0,0,0,50,0,1,1,1,1,0,0,1,90.1,4549.45,0,1,1,1,0,1,0,0
0,1,0,13,0,1,0,0,0,0,1,0,84.05,1095.3,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,69.9,69.9,1,1,1,0,0,0,1,0
0,0,0,36,1,0,1,0,1,0,1,1,70.7,2511.95,0,0,0,1,0,0,0,1
0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,1,1,0,0,0,0,1
0,1,0,42,1,1,0,1,0,0,1,1,94.4,4014.6,0,1,1,0,0,0,1,0
0,0,0,47,0,1,1,0,1,0,0,1,58.9,2813.05,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,1,49.65,49.65,1,1,0,0,0,0,0,1
1,0,0,5,0,0,0,1,0,1,0,1,84.85,415.55,1,0,1,0,0,0,0,1
0,0,0,2,0,0,1,0,0,0,0,0,49.2,103.7,0,0,0,0,0,0,0,1
1,1,0,3,1,0,1,1,0,1,1,1,105.9,334.65,1,1,1,0,0,0,1,0
0,1,1,37,0,0,0,0,0,1,1,0,91.2,3247.55,0,1,1,1,0,1,0,0
1,1,0,60,1,0,1,1,0,1,1,1,105.9,6401.25,0,0,1,0,0,0,1,0
0,1,1,49,1,0,1,1,0,1,0,1,93.65,4520.15,0,1,1,1,0,0,1,0
0,0,0,12,1,0,0,1,0,1,1,1,100.15,1164.3,1,0,1,0,0,0,0,0
0,0,1,17,0,0,1,1,1,1,1,0,80.85,1445.95,0,1,0,1,0,0,1,0
0,1,0,56,1,0,0,1,1,1,1,0,103.2,5744.35,0,0,1,0,1,0,0,0
0,1,1,23,1,0,0,0,0,0,1,0,85.6,1868.4,0,0,1,0,0,0,1,0
0,1,0,19,1,0,0,0,0,0,1,1,83.65,1465.75,1,1,1,0,0,0,1,0
0,0,0,15,0,0,0,1,0,1,0,0,85.3,1219.85,0,1,1,0,0,0,1,0
1,1,1,72,0,1,0,1,1,1,1,1,104.1,7447.7,0,1,1,0,1,1,0,0
1,0,0,2,0,0,0,0,0,0,1,1,79.6,195.05,1,0,1,0,0,0,1,0
0,0,0,12,0,0,0,0,1,0,0,0,50.25,593.75,1,1,0,0,0,0,0,0
0,1,0,58,1,1,1,0,0,0,1,1,93.4,5435.6,1,0,1,0,0,0,0,0
0,1,0,45,0,1,1,1,0,1,1,0,78.8,3597.5,0,1,0,1,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,69.75,144.55,1,0,1,0,0,0,0,0
1,1,0,2,0,0,0,1,0,1,1,1,95.5,181.65,0,1,1,0,0,1,0,0
0,0,0,32,0,0,0,0,0,1,1,0,91.05,2871.5,0,1,1,0,0,0,1,0
1,0,0,8,1,0,1,1,0,1,1,1,105.5,829.55,1,0,1,0,0,0,1,0
0,0,0,59,0,0,0,1,1,1,0,1,64.65,3735.45,0,1,0,0,0,0,1,0
0,0,0,11,0,0,1,0,0,0,0,0,74.95,815.5,1,1,1,0,0,0,1,0
0,0,0,28,1,1,1,0,0,0,1,1,94.5,2659.4,1,1,1,0,0,1,0,0
0,1,0,49,1,0,0,1,0,1,1,1,99.8,4872.45,1,1,1,0,0,0,1,0
0,0,0,4,1,0,0,0,0,0,0,1,74.35,265.35,1,1,1,0,0,0,1,0
1,1,0,32,1,0,1,1,0,1,1,0,106.35,3520.75,1,1,1,0,0,0,0,0
1,1,1,61,1,0,0,1,0,1,0,1,65.2,3965.05,0,0,0,1,0,0,1,0
0,0,0,59,1,0,1,1,0,0,0,1,83.25,4949.1,0,0,1,0,0,0,1,0
0,1,0,65,1,1,1,1,0,0,0,0,89.75,5769.6,1,1,1,1,0,0,1,0
1,0,0,14,1,0,1,0,0,0,0,1,78.95,1101.85,1,0,1,0,0,0,1,0
0,1,0,32,1,0,0,1,0,0,1,1,91.05,2954.5,1,0,1,0,0,0,0,0
1,1,0,16,0,0,0,1,1,0,1,1,91.55,1540.05,0,1,1,0,0,0,1,0
0,0,0,52,1,0,0,1,1,1,1,1,80.95,4233.95,0,0,0,0,1,0,0,0
0,1,1,13,1,0,1,1,1,1,0,1,72.8,930.05,0,1,0,0,0,0,1,0
0,0,0,62,1,0,0,0,0,1,1,1,94.0,5757.2,0,0,1,1,0,0,0,0
0,1,1,14,0,0,0,0,0,0,0,0,70.2,1046.5,0,0,1,0,0,0,1,0
0,0,0,5,0,0,0,1,0,1,1,1,70.05,346.4,1,1,0,0,0,0,1,0
1,0,0,9,1,0,1,0,0,1,1,1,99.45,919.4,1,1,1,0,0,1,0,0
0,1,0,47,0,1,0,1,0,1,0,1,66.05,3021.45,0,0,0,1,0,1,0,0
0,0,0,3,0,0,0,0,0,1,0,0,79.25,267.6,1,1,1,0,0,0,1,0
1,0,0,3,1,0,0,0,0,0,0,1,77.0,237.75,1,1,1,0,0,0,1,0
0,1,0,61,1,1,1,0,0,1,1,1,106.0,6547.7,1,1,1,1,0,0,1,0
0,1,1,58,0,0,1,1,0,1,0,1,91.55,5511.65,0,0,1,0,0,0,1,0
0,1,0,5,0,0,1,0,0,0,1,1,83.6,404.2,1,0,1,0,0,0,1,0
0,0,0,12,1,0,0,0,0,1,1,1,94.2,1046.1,1,0,1,0,0,0,1,0
0,1,0,14,1,0,1,0,0,0,1,1,90.9,1259.0,1,0,1,0,0,0,0,0
0,1,1,24,0,1,1,0,1,0,1,1,70.3,1706.45,0,1,0,0,0,1,0,0
0,0,0,43,1,0,0,0,0,1,1,0,94.35,3921.3,0,1,1,1,0,0,0,1
0,1,1,54,1,1,1,0,1,0,0,1,65.65,3566.7,0,1,0,0,1,1,0,0
0,0,0,16,0,0,0,0,0,0,0,1,69.95,1205.5,0,1,1,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,1,48.75,48.75,0,1,0,0,0,0,0,1
0,1,1,71,1,1,1,1,1,1,1,0,113.65,8166.8,0,0,1,0,1,1,0,0
1,0,0,19,0,0,0,1,0,1,1,1,95.9,1777.9,1,1,1,0,0,1,0,0
0,0,0,7,1,1,0,0,0,0,0,1,79.65,604.7,1,0,1,0,0,0,0,1
0,1,0,58,1,1,1,1,0,1,1,1,110.65,6526.65,0,0,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,1,80.85,80.85,1,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,49.55,49.55,1,0,0,0,0,0,1,0
0,1,0,48,1,1,1,1,0,1,1,1,111.45,5315.1,0,1,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,45.4,80.95,0,0,0,0,0,0,1,0
1,1,0,55,1,0,1,1,1,1,1,1,113.6,6292.7,0,1,1,0,1,0,1,0
0,1,0,47,0,0,0,1,0,0,1,1,85.3,4045.65,1,0,1,0,0,0,1,0
1,0,0,19,0,1,1,0,1,1,1,1,105.0,2007.25,0,0,1,0,0,0,0,1
0,1,0,5,1,1,0,1,0,0,0,1,84.5,453.75,1,1,1,0,0,0,1,0
0,0,0,48,1,1,0,1,0,1,1,1,78.75,3682.45,0,1,0,1,0,1,0,0
0,1,1,1,0,0,1,0,0,0,0,0,74.6,74.6,0,1,1,0,0,1,0,0
0,1,0,30,1,0,0,0,0,0,0,0,49.9,1441.95,0,1,0,0,0,0,1,0
1,1,0,30,0,0,1,1,0,0,0,1,79.65,2365.15,1,1,1,0,0,0,0,1
0,1,0,43,0,1,0,1,1,1,1,1,79.15,3566.6,0,1,0,0,1,1,0,0
1,0,0,60,1,1,0,0,0,1,1,1,101.4,6176.6,0,0,1,1,0,0,0,0
1,1,0,5,0,0,0,0,0,0,0,1,69.35,341.6,0,0,1,0,0,0,1,0
0,1,1,30,1,0,0,0,0,1,0,0,85.45,2509.95,0,1,1,0,0,0,1,0
1,1,0,8,0,0,0,0,0,1,0,1,80.45,583.45,1,1,1,0,0,1,0,0
1,1,0,5,1,0,0,1,0,0,0,1,79.9,343.95,1,1,1,0,0,0,0,0
0,0,0,30,0,0,0,0,1,1,1,1,94.4,2638.1,0,0,1,1,0,0,0,0
0,0,0,5,0,0,0,0,0,0,1,1,80.0,412.5,1,0,1,0,0,0,1,0
0,0,0,29,0,1,0,1,1,0,0,0,58.0,1734.5,0,0,0,1,0,1,0,0
0,1,1,72,1,1,1,1,1,1,0,0,106.1,7657.4,0,0,1,0,1,1,0,0
0,1,0,62,0,0,1,1,1,0,0,1,60.15,3753.2,0,1,0,0,1,1,0,0
1,1,0,43,1,0,1,0,1,1,0,1,94.3,3953.15,0,1,1,0,0,0,1,0
0,1,1,27,0,0,1,0,0,0,0,0,49.85,1336.15,0,0,0,0,0,0,0,1
1,1,1,37,1,0,0,0,0,0,0,1,76.5,2868.15,1,0,1,0,0,0,1,0
0,0,0,36,1,0,0,0,0,0,1,1,84.9,3067.2,1,1,1,0,0,0,1,0
1,0,0,9,1,0,0,1,0,1,1,1,100.5,918.6,1,1,1,0,0,0,1,0
1,1,0,12,1,0,1,1,0,1,0,1,98.1,1060.2,1,0,1,0,0,0,1,0
0,1,0,64,1,1,1,1,1,0,1,1,81.3,5129.3,0,0,0,0,1,0,0,1
0,1,0,65,1,1,0,1,1,1,1,0,108.65,6937.95,1,1,1,0,1,0,0,0
0,0,0,9,0,0,0,0,0,0,0,0,45.15,416.45,1,0,0,0,0,0,1,0
0,0,0,55,0,1,0,1,1,0,0,1,59.2,3175.85,0,1,0,0,1,0,1,0
0,0,0,10,0,0,0,0,0,0,0,1,45.55,402.6,1,1,0,0,0,0,1,0
1,1,0,65,1,1,1,0,0,1,0,1,92.7,5968.4,0,1,1,0,1,1,0,0
0,1,1,65,1,1,1,0,1,1,1,1,82.5,5215.1,0,0,0,0,1,0,0,0
0,0,0,37,1,1,0,0,0,1,0,0,64.65,2347.85,0,0,0,1,0,0,0,0
1,0,0,7,1,0,0,0,0,1,0,1,84.8,546.95,1,1,1,0,0,0,1,0
0,1,0,70,0,1,1,1,1,0,1,0,101.0,7085.5,0,1,1,0,1,1,0,0
0,1,1,10,1,0,0,0,0,0,1,0,85.95,858.6,0,0,1,0,0,0,1,0
0,1,0,71,1,0,1,1,1,1,1,0,109.25,7707.7,0,0,1,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,1,0,78.65,78.65,1,0,1,0,0,0,1,0
0,1,1,7,0,0,0,1,0,0,0,1,75.15,496.9,1,0,1,0,0,0,0,0
1,1,0,34,0,1,0,0,1,1,0,0,90.15,3128.8,0,1,1,1,0,0,0,1
0,1,0,72,1,1,1,1,0,1,1,0,109.7,8129.3,0,0,1,0,1,1,0,0
0,1,0,21,0,0,0,1,1,0,0,0,79.2,1742.45,0,0,1,1,0,0,1,0
0,1,1,16,1,1,0,1,1,1,1,1,112.95,1882.55,0,0,1,0,0,0,1,0
0,0,1,3,1,0,0,0,0,0,0,1,74.4,229.55,1,1,1,0,0,0,1,0
0,0,0,63,1,1,1,1,1,0,1,1,80.3,4995.35,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,69.95,69.95,1,0,1,0,0,0,0,1
